url_noticia
https://www.showmetech.com.br/ibm-mostra-avancos-da-watsonx/
https://inforchannel.com.br/2023/08/17/ibm-e-microsoft-expandem-parceria-para-oferecer-novas-solucoes-de-ia-generativa/
https://forbes.com.br/forbes-tech/2023/07/pioneira-em-ia-ibm-mostra-sua-estrategia-na-corrida-da-linguagem-generativa/
https://inforchannel.com.br/2023/08/19/inteligencia-artificial-da-ibm-comentara-jogos-no-torneio-us-open-de-tenis/
https://itforum.com.br/ibm-quer-ampliar-base-watsonx/
"https://www.em.com.br/app/noticia/gerais/2023/09/07/interna_gerais,1558346/candidatos-de-minas-gerais-teriam-sido-excluidos-de-selecao-da-ibm.shtml"
https://epocanegocios.globo.com/futuro-do-dinheiro/noticia/2023/08/bradesco-e-itau-se-aliam-a-ibm-para-testar-uso-da-computacao-quantica-no-mercado-financeiro.ghtml
"https://tecmasters.com.br/ceo-openai-diretora-ibm-depoimento-senado/#:~:text=CEO%20da%20OpenAI%20e%20diretora%20da%20IBM%20prestam%20depoimento%20ao%20Senado,-Audi%C3%AAncia%20est%C3%A1%20marcada&text=Enquanto%20o%20Congresso%20norte%2Damericano,ter%C3%A7a%2Dfeira%20(16)."
https://forbes.com.br/forbes-tech/2023/08/ibm-lancara-llama-2-da-meta-em-plataforma-de-ia-para-empresas/
https://olhardigital.com.br/2023/08/22/ciencia-e-espaco/ibm-lanca-chip-de-ia-analogico-inspirado-no-cerebro-humano/
https://tiinside.com.br/10/08/2023/em-acordo-com-a-meta-ibm-vai-disponilar-llama-2-no-watsonx/
https://www.baguete.com.br/noticias/04/10/2023/ibm-brasil-tem-novo-lider-de-seguranca
https://jornal.usp.br/noticias/projeto-que-utiliza-inteligencia-artificial-pretende-fortalecer-linguas-indigenas-no-brasil/
https://epocanegocios.globo.com/um-so-planeta/noticia/2023/07/com-a-nasa-ibm-quer-acelerar-aplicacoes-de-ia-na-observacao-da-terra-e-fazer-disso-um-negocio.ghtml
https://www.infomoney.com.br/negocios/ibm-se-aproxima-de-acordo-de-us-5-bilhoes-para-compra-da-apptio-diz-wsj/
https://www.mobiletime.com.br/noticias/10/07/2023/google-ibm-microsoft-e-whatsapp-juntas-no-super-bots-experience/
https://valor.globo.com/inovacao/noticia/2023/08/01/valor-inovao-ibm-brasil-se-mantm-como-mais-inovadora-no-setor-de-tecnologia-da-informao.ghtml
https://istoe.com.br/ibm-e-microsoft-parceria-ia-generativa-na-nuvem/
https://tiinside.com.br/19/06/2023/ibm-expande-parceria-com-a-adobe-para-fornecer-solucao-de-cadeia-de-suprimentos-de-conteudo-usando-ia-generativa/
https://valor.globo.com/empresas/noticia/2023/09/18/ibm-lanca-programa-para-treinar-2-milhoes-de-pessoas-em-inteligencia-artificial-no-mundo.ghtml
