url_noticia
https://www.showmetech.com.br/ibm-mostra-avancos-da-watsonx/
https://inforchannel.com.br/2023/08/17/ibm-e-microsoft-expandem-parceria-para-oferecer-novas-solucoes-de-ia-generativa/
https://www.convergenciadigital.com.br/Negocios/IBM-Brasil-quer-levar-base-instalada-de-Watson-para-Watsonx%2C-sua-nova-plataforma-de-dados-e-IA-64013.html?UserActiveTemplate=mobile
https://inforchannel.com.br/2023/08/19/inteligencia-artificial-da-ibm-comentara-jogos-no-torneio-us-open-de-tenis/
https://itforum.com.br/ibm-quer-ampliar-base-watsonx/
https://www.tecmundo.com.br/voxel/219536-overwatch-league-traz-hero-rankings-ia-ibm-watson.htm
https://epocanegocios.globo.com/futuro-do-dinheiro/noticia/2023/08/bradesco-e-itau-se-aliam-a-ibm-para-testar-uso-da-computacao-quantica-no-mercado-financeiro.ghtml
"https://tecmasters.com.br/ceo-openai-diretora-ibm-depoimento-senado/#:~:text=CEO%20da%20OpenAI%20e%20diretora%20da%20IBM%20prestam%20depoimento%20ao%20Senado,-Audi%C3%AAncia%20est%C3%A1%20marcada&text=Enquanto%20o%20Congresso%20norte%2Damericano,ter%C3%A7a%2Dfeira%20(16)."
https://forbes.com.br/forbes-tech/2023/08/ibm-lancara-llama-2-da-meta-em-plataforma-de-ia-para-empresas/
https://olhardigital.com.br/2023/08/22/ciencia-e-espaco/ibm-lanca-chip-de-ia-analogico-inspirado-no-cerebro-humano/
https://tiinside.com.br/10/08/2023/em-acordo-com-a-meta-ibm-vai-disponilar-llama-2-no-watsonx/
https://www.tecmundo.com.br/produto/230618-ibm-samsung-novos-chips-baterias-durar-semana.htm
https://jornal.usp.br/noticias/projeto-que-utiliza-inteligencia-artificial-pretende-fortalecer-linguas-indigenas-no-brasil/
https://epocanegocios.globo.com/um-so-planeta/noticia/2023/07/com-a-nasa-ibm-quer-acelerar-aplicacoes-de-ia-na-observacao-da-terra-e-fazer-disso-um-negocio.ghtml
https://www.infomoney.com.br/negocios/ibm-se-aproxima-de-acordo-de-us-5-bilhoes-para-compra-da-apptio-diz-wsj/
https://www.mobiletime.com.br/noticias/10/07/2023/google-ibm-microsoft-e-whatsapp-juntas-no-super-bots-experience/
https://www.tecmundo.com.br/produto/235616-nvidia-ibm-estudam-alternativa-conectar-gpus-ssds.htm
https://istoe.com.br/ibm-e-microsoft-parceria-ia-generativa-na-nuvem/
https://tiinside.com.br/19/06/2023/ibm-expande-parceria-com-a-adobe-para-fornecer-solucao-de-cadeia-de-suprimentos-de-conteudo-usando-ia-generativa/
https://www.tecmundo.com.br/ciencia/223124-nasa-fazer-analise-dna-direto-iss-edge-computing-da-ibm.htm
